LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;21/09/2022;C4.06;68;39;1;
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;14/09/2022;C4.06;68;38;0;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;25/11/2022;;;48;10;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;18/11/2022;;;47;9;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;11/11/2022;;;46;8;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;04/11/2022;;;45;7;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;28/10/2022;;;44;6;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;21/10/2022;;;43;5;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;14/10/2022;;;42;4;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;07/10/2022;;;41;3;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;30/09/2022;;;40;2;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;23/09/2022;;;39;1;
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;06/12/2022;Auditório 2;122;50;12;
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;29/11/2022;Auditório 2;122;49;11;
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;22/11/2022;Auditório 2;122;48;10;
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;15/11/2022;Auditório 2;122;47;9;
